0.176455 -0.02340293 0.3859277
0.1418582 0.04041362 0.3754988
0.1155555 0.08458298 0.3389018
0.06286747 0.1382094 0.2730098
0.04558384 0.1596759 0.2308698
0.02954855 0.1620755 0.1775777
0.005100951 0.1536958 0.09659266
-0.01126505 0.1381226 0.02384567
-0.02808756 0.1116274 -0.04043627
-0.06126685 0.06417948 -0.1582932
-0.06932235 0.01561278 -0.2031083
-0.07727365 -0.03760391 -0.2430303
-0.08220856 -0.09512001 -0.2781832
-0.08581226 -0.1909015 -0.3127663
-0.08361255 -0.2866639 -0.3302562
-0.07812075 -0.4345032 -0.3361492
