0.1627945 -0.182178 0.4898345
0.121592 -0.07121402 0.4480007
0.09863154 0.007628679 0.4161487
0.06697361 0.06558907 0.3809667
0.02821034 0.1310242 0.3212936
0.003264976 0.178786 0.2733486
-0.01339988 0.2046592 0.2190557
-0.01696309 0.2132757 0.1525457
-0.0209037 0.2004083 0.05117965
-0.02914037 0.1872616 -0.03018332
-0.03124784 0.1625385 -0.1143565
-0.04002495 0.09050924 -0.2185705
-0.04523345 0.02278918 -0.2892144
-0.04695312 -0.05167073 -0.3406224
-0.05322338 -0.1983898 -0.4167655
-0.05720928 -0.2652757 -0.4374845
-0.06035188 -0.3195008 -0.4500513
-0.06681613 -0.376239 -0.4551284
