0.2232018 -0.04779249 0.4341829
0.1852572 0.01382631 0.4077368
0.1363874 0.07597715 0.3690529
0.09333964 0.1294448 0.3212187
0.05228533 0.1893474 0.2401989
0.02789076 0.2084857 0.1943297
0.01533201 0.2124157 0.1456869
-0.005661376 0.2169645 0.09109282
-0.02680128 0.203202 0.01784372
-0.04222409 0.1753815 -0.04127121
-0.04865239 0.1388261 -0.08985519
-0.06377598 0.07304072 -0.1612482
-0.07126138 0.005309939 -0.2080002
-0.07630598 -0.06342405 -0.2438302
-0.08170538 -0.1327874 -0.2704451
-0.08123618 -0.2417518 -0.2910192
-0.07642478 -0.3261606 -0.3038073
-0.07608458 -0.3834203 -0.3066623
-0.08356109 -0.4468857 -0.3052013
