0.1872527 -0.2363897 0.3681507
0.1507508 -0.154838 0.3435087
0.1139281 -0.06619442 0.3201387
0.07847154 0.001048386 0.2865047
0.03696625 0.06711417 0.2449279
0.004574846 0.1040624 0.1981668
-0.01546503 0.1332558 0.1552377
-0.03287026 0.1487629 0.1178708
-0.04671862 0.1518401 0.04356575
-0.05360502 0.1430923 -0.01969719
-0.05979836 0.1279738 -0.08271933
-0.06565934 0.09787351 -0.1624632
-0.06481666 0.06087178 -0.2316432
-0.06671663 0.01235902 -0.2940223
-0.05923665 -0.1207586 -0.3996241
-0.05503691 -0.2000257 -0.4324741
-0.05202075 -0.2700472 -0.4554293
