-0.02385143 -0.2151331 0.3954029
-0.02363575 -0.1196779 0.3874459
-0.03780703 -0.01172 0.3515358
-0.04526437 0.05960429 0.3129218
-0.04736645 0.1202049 0.2713439
-0.0464231 0.1688769 0.2143929
-0.0387842 0.1812855 0.1521099
-0.03167979 0.1855578 0.09860086
-0.01678823 0.1656098 0.0239048
-0.002295986 0.1508114 -0.04332113
0.02347704 0.1074589 -0.1671681
0.03161364 0.07297742 -0.2211561
0.03483714 0.02013743 -0.2755191
0.04157715 -0.07614207 -0.3334932
0.04662864 -0.1655886 -0.3719871
0.05938955 -0.2498606 -0.3943672
0.07637314 -0.3944034 -0.4006441
