0.2193031 -0.2079172 0.3889897
0.1849958 -0.1248351 0.3879197
0.1415843 -0.03652787 0.3577976
0.1028778 0.03443527 0.3274446
0.06212471 0.08418822 0.2923117
0.02665021 0.136029 0.2431996
0.009455383 0.1640648 0.1943436
-0.0156253 0.1898637 0.09364963
-0.02483919 0.1866337 0.04913664
-0.03544071 0.1740999 -0.01334834
-0.04281692 0.158315 -0.07443738
-0.05829196 0.1173228 -0.1622465
-0.07303926 0.06579608 -0.2370174
-0.08045777 0.003796101 -0.2913024
-0.08884808 -0.06464869 -0.3409445
-0.1030418 -0.179582 -0.3877923
-0.1097326 -0.2809103 -0.4060345
-0.1148575 -0.4201239 -0.4216704
