0.06644666 -0.1147609 0.4873457
0.05806856 -0.08246332 0.4725616
0.05450077 0.008805573 0.4378226
0.03381477 0.06573099 0.3695216
0.02896417 0.08824939 0.3369017
0.02541257 0.1498269 0.2428946
0.02661905 0.1547176 0.1836467
0.02432102 0.1828614 0.08197951
0.01923636 0.1664302 -0.0230875
0.007160991 0.1252889 -0.1530824
0.004075684 0.1035736 -0.2091074
-0.02170664 0.02341682 -0.3016644
-0.02882539 -0.008510828 -0.3358364
-0.01975612 -0.04575843 -0.2787623
-0.08074765 -0.1951411 -0.4201553
-0.09074366 -0.2569067 -0.4344544
-0.1068412 -0.3653581 -0.4565265
