-0.3218544 0.2347446 0.06605887
-0.2430393 0.299209 0.06626296
-0.1181618 0.3606373 0.05785084
-0.02821875 0.369931 0.03712797
0.06564844 0.3588018 0.01791191
0.1299155 0.3175475 0.005450964
0.2574992 0.2118342 -0.02532911
0.319257 0.1076999 -0.03915715
0.3556273 0.03699425 -0.05513
0.3690171 -0.08684653 -0.07494211
0.3510239 -0.1542059 -0.06556702
0.304083 -0.2253013 -0.06659317
0.1860247 -0.312829 -0.04236603
0.09040241 -0.332755 -0.03486514
-0.06694627 -0.3445393 -0.02794409
-0.1803408 -0.30555 0.004784822
-0.2823113 -0.2568533 0.01761985
-0.3611759 -0.1844475 0.04240084
-0.4089407 -0.09508273 0.05457282
-0.4175098 0.001010954 0.06184888
