-0.3698275 0.1724406 0.05521178
-0.2975342 0.2596155 0.06603265
-0.2023522 0.3275943 0.06666255
-0.09585108 0.3655131 0.05190468
0.01962753 0.363876 0.02691364
0.1236363 0.327957 0.01809072
0.2405251 0.2664365 0.008734703
0.32176 0.1757864 0.0007245541
0.3871839 0.07286727 -0.001586437
0.4160165 -0.03900343 -0.006813288
0.4116057 -0.1523242 0.006249666
0.3847854 -0.2327792 0.004351616
0.2782141 -0.3498713 0.001907587
0.1955377 -0.3708174 -0.02718544
0.03297599 -0.3767226 -0.07510138
-0.08266787 -0.3486106 -0.08690524
-0.178599 -0.2981519 -0.07383132
-0.2612211 -0.2419154 -0.04801822
-0.4072925 -0.09998173 -0.01551843
-0.4600902 0.02721435 0.008398771
-0.4564327 0.1508766 0.01977968
