-0.4763046 0.1850938 0.001484632
-0.3559494 0.3744827 -0.01439047
-0.206617 0.460154 -0.01796055
-0.09383249 0.475515 -0.01297855
0.0399705 0.4642068 -0.02322555
0.2015771 0.3774204 -0.04178047
0.2917334 0.3034204 -0.05379748
0.3778071 0.1956502 -0.06516838
0.4543627 0.0323 -0.07483649
0.4737593 -0.0748859 -0.0780735
0.4544709 -0.1963386 -0.05577946
0.3819363 -0.3718498 -0.04678655
0.2252708 -0.3445094 0.01846552
0.0513373 -0.379982 0.08817959
-0.04592449 -0.4256351 0.02977252
-0.1403057 -0.3784855 0.06542444
-0.2291752 -0.321547 0.09581065
-0.4085286 -0.2313593 0.08489347
-0.4946098 -0.1399715 0.05013466
-0.5009782 -0.003678203 0.05061054
