-0.3531068 0.3574398 0.02858019
-0.2256727 0.4450999 0.01226115
-0.1251402 0.4744264 -0.003921747
-0.03933527 0.4895954 -0.0245719
0.102236 0.4622853 -0.03339481
0.2261997 0.3875491 -0.05720878
0.2661432 0.258065 -0.05270076
0.2990476 0.1268492 -0.04293895
0.3489643 -0.0004532039 -0.02712893
0.3973275 -0.1342355 -0.01269078
0.3696152 -0.2637116 0.00883913
0.3069973 -0.3676632 0.02460027
0.2009733 -0.4489877 0.002177238
0.07376336 -0.4706454 -0.01940489
-0.07504924 -0.4566154 -0.03697491
-0.1808364 -0.3641357 0.02242017
-0.2706987 -0.2752065 0.05874419
-0.3623885 -0.1920636 0.06413913
-0.4560806 -0.08122799 0.05173421
-0.5029585 0.0536356 0.03743911
