-0.3468335 0.2508607 0.04977393
-0.2598051 0.3250999 0.05886483
-0.1236732 0.3980331 0.05318093
-0.02981327 0.3936301 0.03261876
0.08598478 0.353938 0.01056385
0.1864297 0.2635301 -0.02095103
0.269084 0.1566095 -0.02923703
0.3281942 0.04815114 -0.03449011
0.367139 -0.05167538 -0.04335523
0.3736747 -0.1404248 -0.05153918
0.3426834 -0.253958 -0.04364824
0.2924785 -0.3045936 -0.04468417
0.2004577 -0.3509496 -0.06703115
0.05172099 -0.3839137 -0.07487321
-0.08800288 -0.3490478 -0.01876521
-0.1834315 -0.3000203 0.003920794
-0.2977993 -0.2074449 0.02716994
-0.3791913 -0.08655858 0.05234289
-0.4113595 0.05226752 0.0619278
-0.3779378 0.1864664 0.07820892
