-0.2977813 0.1734066 -0.03328204
-0.1646373 0.304137 -0.04412413
-0.05960196 0.3424599 -0.0300622
0.05153082 0.3469283 -0.01742411
0.217816 0.314443 -0.0001311302
0.3013051 0.2502256 -5.817413E-05
0.3553031 0.1505961 0.008287907
0.3897929 0.06328264 0.01019192
0.3733196 -0.1290032 0.01259494
0.3304781 -0.2675956 0.01225495
0.2024457 -0.37142 -0.02357411
0.08514674 -0.4008737 -0.033463
-0.05825177 -0.3725069 -0.01656222
-0.2452296 -0.301738 0.02816677
-0.3154551 -0.2164988 0.03871298
-0.3709857 -0.1111596 0.03338885
-0.4103217 0.05959055 0.02725101
-0.3848737 0.1657248 0.02783084
