-0.1712608 -0.2634342 0.247421
-0.1685266 -0.267863 0.252336
-0.1710253 -0.2656947 0.2542441
-0.16862 -0.2576979 0.2474141
-0.1696027 -0.2617698 0.2488441
-0.169087 -0.2528592 0.2302361
-0.1692755 -0.2479271 0.206435
-0.146232 -0.2317622 0.1657171
-0.0814608 -0.1848227 0.09843302
-0.000846006 -0.09615678 0.007404089
0.06258819 0.01930845 -0.09909701
0.1359488 0.1992902 -0.238961
0.1725224 0.2969869 -0.281234
0.2154819 0.3841344 -0.315944
0.2729434 0.4747632 -0.3324449
0.2841983 0.4880771 -0.344363
0.272254 0.4674271 -0.346442
