0.1944492 -0.007357776 -0.1229503
0.1512794 0.02719203 -0.1998754
0.1171917 0.03808141 -0.2155554
0.06271917 0.04599112 -0.2253113
-0.00922361 0.04882342 -0.2132473
-0.09213093 0.03982952 -0.1789165
-0.1515535 0.02833563 -0.1361003
-0.1988945 0.01381531 -0.07672834
-0.2180347 0.01269561 -0.01299834
-0.2103005 0.0001517236 0.1142836
-0.1585122 -3.609061E-05 0.1577356
-0.08065143 -0.002824992 0.1994956
-0.005244613 -0.01789898 0.2337966
0.05920449 -0.02831179 0.2442126
0.110121 -0.04514319 0.2125118
0.1440348 -0.05752257 0.1431277
0.1428754 -0.05391717 0.07697272
0.1426714 -0.04190338 -0.00045228
