0.1985642 0.00816977 -0.1370883
0.1760706 0.02531537 -0.1829453
0.1343412 0.03445715 -0.2130635
0.01672545 0.05869487 -0.2347863
-0.001885146 0.06231347 -0.1499853
-0.08167744 0.04282826 -0.1385374
-0.1590585 0.02638766 -0.08897448
-0.2302945 -0.01212895 0.03706765
-0.2141581 -0.02175683 0.09908772
-0.1706233 -0.02320603 0.1413317
-0.1036364 -0.02635574 0.1908567
-0.01737195 -0.03551283 0.2085285
0.05193937 -0.04101563 0.2066786
0.1053787 -0.04442152 0.1652477
0.1386769 -0.03486535 0.08798265
0.1570096 -0.01890394 0.008597612
