0.09858987 -0.01162064 0.113579
0.135756 -0.003058553 0.05385685
0.1483222 -0.001137853 0.02129793
0.1551979 0.002963245 -0.03880215
0.1569477 0.01168835 -0.129935
0.1557902 0.02013037 -0.1674711
0.1349398 0.02593437 -0.195538
0.1041584 0.03059077 -0.2092141
0.06428716 0.03761715 -0.206544
0.01673925 0.03718176 -0.173534
-0.04605445 0.02902147 -0.130079
-0.1025155 0.02332497 -0.1015971
-0.1651936 0.01520374 -0.0584631
-0.2045649 0.001981258 -0.007874966
-0.2421448 -0.02260104 0.08438301
-0.2249057 -0.02759355 0.1287439
-0.1910092 -0.03760704 0.163424
-0.1317002 -0.04003373 0.1918409
-0.07109225 -0.03453085 0.1926861
-0.01908234 -0.03159025 0.182476
0.04765216 -0.01664674 0.1406898
0.07935405 -0.006987929 0.09988999
0.1005287 -0.002230138 0.04617906
