0.08645985 0.0029006 0.09777713
0.1148573 0.0009176135 0.0407393
0.1411012 0.000661999 -0.01285386
0.1509313 0.001701921 -0.07020187
0.1515999 0.007504612 -0.1150379
0.1427085 0.0175142 -0.1522058
0.1139255 0.0263775 -0.1767098
0.07121935 0.02876642 -0.1946818
0.02122253 0.03208831 -0.1879308
-0.02739316 0.02786881 -0.1798068
-0.07151029 0.02079952 -0.1437149
-0.1167044 0.0100207 -0.0945487
-0.1636216 -0.001135677 -0.02760482
-0.1879506 -0.00752458 0.02344513
-0.1913768 -0.0172759 0.07263112
-0.1680792 -0.03063259 0.1363893
-0.1330543 -0.03818408 0.1787672
-0.08765438 -0.03094989 0.1924431
-0.03888476 -0.02663228 0.1985662
0.01124215 -0.0175088 0.1808221
0.06738204 -0.005264401 0.1418443
0.1135798 -0.002015978 0.09187126
