0.1060681 -0.01327321 0.06522751
0.129368 -0.007564932 -0.006539583
0.1429739 -0.0008772314 -0.07266068
0.148595 0.009229779 -0.1297355
0.1322368 0.01600108 -0.1686546
0.1082382 0.01839387 -0.1973135
0.06290624 0.02173597 -0.2063916
0.01285994 0.02551177 -0.2035446
-0.03837168 0.02405807 -0.1769346
-0.08221927 0.01634318 -0.1330554
-0.1273451 0.005973995 -0.07425261
-0.1595145 -0.005537331 0.02842236
-0.1704181 -0.005844533 0.07777238
-0.1665319 -0.002256215 0.1252785
-0.1460837 -0.01076171 0.1767805
-0.1196868 -0.01697561 0.2066464
-0.07914606 -0.02379623 0.2068443
-0.002602965 -0.01674452 0.1791334
0.05560094 -0.0117799 0.1345315
0.08197814 -0.01327613 0.1042194
0.1110946 -0.008561313 0.06422353
