0.1771125 -0.04199138 -0.1539447
0.1509253 -0.02783659 -0.1901679
0.1076381 -0.02021569 -0.2079549
0.04990518 -0.01055998 -0.2043948
-0.01535022 0.00594449 -0.1909218
-0.08269411 0.03380615 -0.1400187
-0.111143 0.04474014 -0.06106281
-0.1455526 0.04213721 0.01588225
-0.1594051 0.05114472 0.1037643
-0.1509299 0.04711169 0.1889021
-0.1077433 0.04197621 0.2367401
-0.06109813 0.02924991 0.2321332
-0.01510072 -0.01738998 0.2295833
0.08378129 -0.06259397 0.1498911
0.1191941 -0.06016847 0.07036519
0.1604605 -0.05535379 -0.07879686
